name	term	lev	seq	value
"SH3/SH2 adaptor activity"	GO:0005070	5	Acropora2644	0.502353710454705
"SH3/SH2 adaptor activity"	GO:0005070	5	Acropora20971	0.128056344034098
"SH3/SH2 adaptor activity"	GO:0005070	5	Acropora9177	-0.0196550611316215
"annealing helicase activity"	GO:0036310	5	Acropora36546	0.093836480680348
"annealing helicase activity"	GO:0036310	5	Acropora23281	-2.10982478269666
"annealing helicase activity"	GO:0036310	5	Acropora65287	-1.52981845738651
"annealing helicase activity"	GO:0036310	5	Acropora28640	0.997967364257094
"annealing helicase activity"	GO:0036310	5	Acropora34101	-0.168177765612527
"gamma-catenin binding"	GO:0045295	2	Acropora3489	0.972771318935239
"gamma-catenin binding"	GO:0045295	2	Acropora18450	1.09232431157769
"gamma-catenin binding"	GO:0045295	2	Acropora814	2.28393413643133
"gamma-catenin binding"	GO:0045295	2	Acropora5714	0.994176606141657
"gamma-catenin binding"	GO:0045295	2	Acropora4013	-0.091702143660969
"gamma-catenin binding"	GO:0045295	2	Acropora7123	1.04529101712179
"gamma-catenin binding"	GO:0045295	2	Acropora9180	2.26092440956379
"gamma-catenin binding"	GO:0045295	2	Acropora11270	-0.0921680564025923
"type I transforming growth factor beta receptor binding"	GO:0034713	2	Acropora5340	-0.568318718749688
"type I transforming growth factor beta receptor binding"	GO:0034713	2	Acropora2334	-0.815467478427173
"type I transforming growth factor beta receptor binding"	GO:0034713	2	Acropora19715	1.07801695011132
"type I transforming growth factor beta receptor binding"	GO:0034713	2	Acropora13539	-3.21450231534825
"type I transforming growth factor beta receptor binding"	GO:0034713	2	Acropora4741	0.900121573255087
"ubiquitin-protein transferase regulator activity"	GO:0055106	3	Acropora23990	-1.062007083392
"ubiquitin-protein transferase regulator activity"	GO:0055106	3	Acropora6740	0.189046666068405
"ubiquitin-protein transferase regulator activity"	GO:0055106	3	Acropora2600	0.82159123618763
"ubiquitin-protein transferase regulator activity"	GO:0055106	3	Acropora441	-0.0216032023588259
"ubiquitin-protein transferase regulator activity"	GO:0055106	3	Acropora39	-17.4487598308176
"ubiquitin-protein transferase regulator activity"	GO:0055106	3	Acropora10809	-0.0056558932262683
"ubiquitin-protein transferase regulator activity"	GO:0055106	3	Acropora10705	-6.24463644899279
"ubiquitin-protein transferase regulator activity"	GO:0055106	3	Acropora156	-12.1723180663055
"ubiquitin-protein transferase regulator activity"	GO:0055106	3	Acropora486	1.5772531833926
"ubiquitin-protein transferase regulator activity"	GO:0055106	3	Acropora316	-12.4315430760486
"ubiquitin-protein transferase regulator activity"	GO:0055106	3	Acropora260	-9.55654000179111
"ubiquitin-protein transferase regulator activity"	GO:0055106	3	Acropora45877	-1.97589618469327
"CoA carboxylase activity"	GO:0016421	3	Acropora10180	-1.91981753890554
"CoA carboxylase activity"	GO:0016421	3	Acropora9391	11.1781740544784
"CoA carboxylase activity"	GO:0016421	3	Acropora21907	1.08098844905215
"CoA carboxylase activity"	GO:0016421	3	Acropora12674	0.0885870479918838
"CoA carboxylase activity"	GO:0016421	3	Acropora7309	6.90043095243902
"CoA carboxylase activity"	GO:0016421	3	Acropora19919	-0.809707330058799
"CoA carboxylase activity"	GO:0016421	3	Acropora24778	0.756830066258932
"CoA carboxylase activity"	GO:0016421	3	Acropora16136	1.57149851088195
"magnesium ion binding"	GO:0000287	5	Acropora31463	-0.35047390448607
"magnesium ion binding"	GO:0000287	5	Acropora1357	2.69278668290636
"magnesium ion binding"	GO:0000287	5	Acropora41010	-0.214319627271366
"magnesium ion binding"	GO:0000287	5	Acropora2232	0.0887983594664271
"magnesium ion binding"	GO:0000287	5	Acropora6114	1.25201850914875
"magnesium ion binding"	GO:0000287	5	Acropora15704	-1.90264041437513
"magnesium ion binding"	GO:0000287	5	Acropora14123	0.00287699777472327
"magnesium ion binding"	GO:0000287	5	Acropora5044	-10.2749335645448
"magnesium ion binding"	GO:0000287	5	Acropora25401	-1.8869344028501
"magnesium ion binding"	GO:0000287	5	Acropora8447	2.16621862162348
"magnesium ion binding"	GO:0000287	5	Acropora41927	1.30512544372334
"magnesium ion binding"	GO:0000287	5	Acropora21987	0.100163451108454
"magnesium ion binding"	GO:0000287	5	Acropora8151	3.54409771924128
"magnesium ion binding"	GO:0000287	5	Acropora4697	-0.0451292312376928
"magnesium ion binding"	GO:0000287	5	Acropora1127	-6.76969206438944
"magnesium ion binding"	GO:0000287	5	Acropora8136	0.404344766264861
"magnesium ion binding"	GO:0000287	5	Acropora12000	-8.83887585849449
"magnesium ion binding"	GO:0000287	5	Acropora12534	2.12413362307202
"magnesium ion binding"	GO:0000287	5	Acropora15297	0.875634104563512
"magnesium ion binding"	GO:0000287	5	Acropora34915	-2.13037367723342
"magnesium ion binding"	GO:0000287	5	Acropora3476	-2.03144495424801
"magnesium ion binding"	GO:0000287	5	Acropora3429	-16.299737124055
"magnesium ion binding"	GO:0000287	5	Acropora6015	-12.4923104658377
"magnesium ion binding"	GO:0000287	5	Acropora2606	-12.5144136487453
"magnesium ion binding"	GO:0000287	5	Acropora849	8.0373731413264
"magnesium ion binding"	GO:0000287	5	Acropora70891	2.37864494408953
"magnesium ion binding"	GO:0000287	5	Acropora2927	-0.317708752077849
"magnesium ion binding"	GO:0000287	5	Acropora1423	-2.82580978378948
"magnesium ion binding"	GO:0000287	5	Acropora66572	2.26746159796299
"magnesium ion binding"	GO:0000287	5	Acropora15860	0.803682964305784
"magnesium ion binding"	GO:0000287	5	Acropora4064	0.576895124331288
"magnesium ion binding"	GO:0000287	5	Acropora15206	0.981474560985792
"magnesium ion binding"	GO:0000287	5	Acropora7445	-1.58981386153514
"magnesium ion binding"	GO:0000287	5	Acropora26524	1.14927558914081
"magnesium ion binding"	GO:0000287	5	Acropora2618	3.78419826878876
"magnesium ion binding"	GO:0000287	5	Acropora708	-2.58973486059121
"magnesium ion binding"	GO:0000287	5	Acropora19005	-1.77805486789214
"magnesium ion binding"	GO:0000287	5	Acropora7238	1.20341251159983
"magnesium ion binding"	GO:0000287	5	Acropora1737	-2.01395538766231
"magnesium ion binding"	GO:0000287	5	Acropora10540	-0.43473559222533
"magnesium ion binding"	GO:0000287	5	Acropora29726	-2.80117151697629
"magnesium ion binding"	GO:0000287	5	Acropora21253	-0.410473604006285
"magnesium ion binding"	GO:0000287	5	Acropora10545	-0.00718136428605583
"magnesium ion binding"	GO:0000287	5	Acropora5420	-0.556630078310328
"magnesium ion binding"	GO:0000287	5	Acropora12950	1.80738480689955
"magnesium ion binding"	GO:0000287	5	Acropora18082	-3.41007564779221
"magnesium ion binding"	GO:0000287	5	Acropora28340	0.210867073660125
"magnesium ion binding"	GO:0000287	5	Acropora949	2.40841376214714
"magnesium ion binding"	GO:0000287	5	Acropora87234	0.665375599001264
"magnesium ion binding"	GO:0000287	5	Acropora55938	0.396530537430712
"magnesium ion binding"	GO:0000287	5	Acropora3078	-0.314379490274343
"magnesium ion binding"	GO:0000287	5	Acropora5784	0.589238586183038
"magnesium ion binding"	GO:0000287	5	Acropora2226	2.45256554487724
"magnesium ion binding"	GO:0000287	5	Acropora20257	0.0957714669984955
"magnesium ion binding"	GO:0000287	5	Acropora2240	-3.51224863917668
"magnesium ion binding"	GO:0000287	5	Acropora13170	-0.18814849233352
"magnesium ion binding"	GO:0000287	5	Acropora3996	-1.88738701443335
"magnesium ion binding"	GO:0000287	5	Acropora15095	-1.67423708557566
"magnesium ion binding"	GO:0000287	5	Acropora7330	-0.0426405981178637
"magnesium ion binding"	GO:0000287	5	Acropora4598	-0.788700081065038
"magnesium ion binding"	GO:0000287	5	Acropora1067	0.160242128723119
"magnesium ion binding"	GO:0000287	5	Acropora18790	-1.09637420601952
"magnesium ion binding"	GO:0000287	5	Acropora21157	2.46843634950591
"magnesium ion binding"	GO:0000287	5	Acropora6322	0.549997542006303
"magnesium ion binding"	GO:0000287	5	Acropora11370	0.387831433337401
"magnesium ion binding"	GO:0000287	5	Acropora25204	-1.64370462370304
"magnesium ion binding"	GO:0000287	5	Acropora9371	-1.20337899792075
"magnesium ion binding"	GO:0000287	5	Acropora1951	-6.28246164754644
"magnesium ion binding"	GO:0000287	5	Acropora2177	1.31145181692644
"magnesium ion binding"	GO:0000287	5	Acropora89760	0.202128683772659
"magnesium ion binding"	GO:0000287	5	Acropora30645	2.10396678261554
"magnesium ion binding"	GO:0000287	5	Acropora5717	-0.0303959993691433
"magnesium ion binding"	GO:0000287	5	Acropora15658	0.29072798052105
"magnesium ion binding"	GO:0000287	5	Acropora20543	-0.884516279038748
"magnesium ion binding"	GO:0000287	5	Acropora350	-13.347892650909
"magnesium ion binding"	GO:0000287	5	Acropora5275	-0.379300386921908
"magnesium ion binding"	GO:0000287	5	Acropora4849	4.33034944648484
"magnesium ion binding"	GO:0000287	5	Acropora3801	-0.341470592532309
"magnesium ion binding"	GO:0000287	5	Acropora25410	-0.946985266182555
"magnesium ion binding"	GO:0000287	5	Acropora6326	0.144346008825524
"magnesium ion binding"	GO:0000287	5	Acropora4259	-0.398954824292513
"magnesium ion binding"	GO:0000287	5	Acropora50442	0.484423698390032
"magnesium ion binding"	GO:0000287	5	Acropora2185	-6.66884124629436
"magnesium ion binding"	GO:0000287	5	Acropora5359	-5.9385997648799
"magnesium ion binding"	GO:0000287	5	Acropora20392	-0.700427260008787
"magnesium ion binding"	GO:0000287	5	Acropora40887	-0.163311775786469
"magnesium ion binding"	GO:0000287	5	Acropora12733	0.417867869618427
"magnesium ion binding"	GO:0000287	5	Acropora8685	0.142480366865603
"magnesium ion binding"	GO:0000287	5	Acropora6832	-3.79695525376132
"magnesium ion binding"	GO:0000287	5	Acropora75783	0.261977890331915
"magnesium ion binding"	GO:0000287	5	Acropora8039	0.0147554539914746
"magnesium ion binding"	GO:0000287	5	Acropora2743	-0.0352774452256226
"magnesium ion binding"	GO:0000287	5	Acropora23111	-0.457641356854859
"magnesium ion binding"	GO:0000287	5	Acropora1054	0.345690007669844
"magnesium ion binding"	GO:0000287	5	Acropora3165	0.150713231407151
"magnesium ion binding"	GO:0000287	5	Acropora14334	2.78713480289416
"magnesium ion binding"	GO:0000287	5	Acropora835	0.938946513424214
"magnesium ion binding"	GO:0000287	5	Acropora3247	-0.00955752643482908
"magnesium ion binding"	GO:0000287	5	Acropora26697	0.0991191542887742
"magnesium ion binding"	GO:0000287	5	Acropora10191	-2.07602999329748
"magnesium ion binding"	GO:0000287	5	Acropora18594	-1.11956486066022
"magnesium ion binding"	GO:0000287	5	Acropora7443	-7.67315606694227
"magnesium ion binding"	GO:0000287	5	Acropora496	-4.12304273094693
"magnesium ion binding"	GO:0000287	5	Acropora7035	-1.9718620896528
"magnesium ion binding"	GO:0000287	5	Acropora2260	-0.11822859627286
"magnesium ion binding"	GO:0000287	5	Acropora3753	0.327801454672828
"magnesium ion binding"	GO:0000287	5	Acropora14692	10.6781365371516
"magnesium ion binding"	GO:0000287	5	Acropora8600	2.99776526962815
"magnesium ion binding"	GO:0000287	5	Acropora2479	2.17430492594165
"magnesium ion binding"	GO:0000287	5	Acropora4147	4.45511970199348
"magnesium ion binding"	GO:0000287	5	Acropora11979	-4.73957001663919
"magnesium ion binding"	GO:0000287	5	Acropora4328	-3.68722497694557
"magnesium ion binding"	GO:0000287	5	Acropora29217	-4.00829252870842
"magnesium ion binding"	GO:0000287	5	Acropora938	1.09367602685167
"magnesium ion binding"	GO:0000287	5	Acropora18206	-12.7201202065473
"magnesium ion binding"	GO:0000287	5	Acropora2584	-0.232898293920412
"magnesium ion binding"	GO:0000287	5	Acropora415	-11.8906184810869
"magnesium ion binding"	GO:0000287	5	Acropora18175	0.761216274059287
"lipoprotein lipase activity"	GO:0004465	6	Acropora71288	-1.30912485714244
"lipoprotein lipase activity"	GO:0004465	6	Acropora4385	-9.54146512163958
"lipoprotein lipase activity"	GO:0004465	6	Acropora45812	0.0551340474978289
"lipoprotein lipase activity"	GO:0004465	6	Acropora21209	-0.208294384538841
"lipoprotein lipase activity"	GO:0004465	6	Acropora2255	-10.0088961246244
"lipoprotein lipase activity"	GO:0004465	6	Acropora32248	0.17558000507791
"lipoprotein lipase activity"	GO:0004465	6	Acropora831	-28.0560958838738
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora35173	2.81733551023893
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23126	0.685320576123167
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora39666	-0.0573967215266541
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora15968	0.0339691032182538
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora30347	0.401644042117376
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora86964	0.348486079545391
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora17130	0.0139916975561597
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13130	0.0466186828401739
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora18116	0.293141004141435
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora17146	-0.515046682659595
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora20823	-0.287109798909449
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora8761	-1.38147005267346
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora18734	1.03148334953805
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4404	1.58439391491088
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora53398	-4.0207860976515
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora25008	3.61567490835195
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora7690	-1.94379047490084
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora16924	0.532689121117719
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora10266	2.44827200005979
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora27733	0.0409534337974019
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora7111	1.87443440797409
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora8640	0.0468521560574177
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora16096	2.14197116374749
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora6573	-0.871577660478062
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora9100	-1.3413678797691
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora673	-0.0988115276985646
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora58939	-0.692498126322794
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4803	1.48257877340714
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora36558	-0.251982862419598
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora18575	0.476603582406548
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora5288	0.758337854442635
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora17009	0.0251102805860922
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora16080	-0.130163299460198
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora21617	-0.083422409490556
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora12424	-0.00973652875077612
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora17932	-0.00557206292886531
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora44267	-0.176172516349287
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora67367	0.00305783148128564
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora11120	-0.0347433312599263
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora31780	0.021221876085445
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora8936	0.57430857237838
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora8782	-1.42258524661617
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23362	0.179068544986997
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora22435	-3.53275935408247
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora41193	0.626806322048823
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora17954	-1.03837921131585
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23417	-1.70071123765556
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora63214	0.0684841193403622
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora32920	0.0956186687597698
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora5822	-1.07425937905496
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora31048	0.278374701993664
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora34774	0.952983515553506
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora26672	-0.122441111311141
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora11627	-2.4229084563565
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora5937	0.120655875184238
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora32440	0.235847612308316
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora16954	4.50327445468951
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora30104	0.481588359176336
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora19893	0.257912740972935
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4577	0.258549738893942
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13574	0.217568408003124
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4382	0.154345656854632
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora54007	-0.240969647092389
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora11726	0.0542622702603906
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora43782	1.45763951108529
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora27357	0.595514687668482
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13419	-0.991798021537337
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2730	-0.167094381082967
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora34915	-2.13037367723342
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora9168	2.63062264187437
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora38919	1.06392028369361
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora34331	0.67211798667161
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora24576	-0.0469135554779059
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora1947	-0.143929897860817
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora17711	-3.64557635153523
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora5539	-2.32092798027186
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora22218	-0.192186332037361
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora7711	-0.152400174420165
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora28619	0.121717111031253
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora81294	-0.154411096515358
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora6152	-3.08292667171805
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2462	0.277864964442129
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora7021	0.962333580164078
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13547	0.630846468159793
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora58278	-0.0613925925677745
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora25538	0.216700391853539
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23005	-0.0380274712504243
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora8608	3.40692580137622
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora31760	0.690630467326214
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora5462	-3.23697106321946
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora55417	0.212320159591368
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora6295	1.75091887343326
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora44680	-0.0296487452062252
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora55285	-0.0889950619895891
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora36819	-0.0728710499021901
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora10521	1.37612801085443
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora38165	0.289703101215635
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora51159	0.417013930819228
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora61016	0.45811847353623
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora14704	1.24589290624907
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora27858	-0.109681941428344
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora71497	0.882955927774398
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13463	-1.21249643119081
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora6543	0.195312848565411
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora12901	-4.29337767444069
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora16179	0.456723126095143
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora58748	0.94939347802193
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora25384	-2.22367350591977
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora37449	-0.0275261436287217
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora26576	0.186554030332033
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13528	-0.175695659139204
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4429	-1.95462883943589
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora22074	-0.0618199542834691
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2909	-4.31277172217045
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora40595	-1.6983185232234
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora47944	0.790940859835874
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4345	1.2816723079146
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora18092	-5.82495748323567
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora28088	0.35001280997123
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora12768	-0.137373594326035
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora37239	-2.10330739434486
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora22328	-0.155719146506024
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora1934	-4.15901638858394
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora10436	0.580059508360443
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2762	0.0221487563128532
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora5510	0.332402029586137
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora16144	-0.287479979412277
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora12078	0.205094437729542
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora36654	1.50582823033661
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13477	-0.915676166294918
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora15443	1.56361655660249
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora3952	-2.10770126971928
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora34433	-0.132995840420661
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora45360	0.498508114041186
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora31004	-0.797183240763859
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora25789	-0.561018815808737
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4958	-3.14820005212421
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora14078	-0.679215401791155
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4010	-1.27527626885918
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora56875	-1.19915466033185
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora25471	1.87481419033257
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora15320	-0.0494546750154374
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora9217	1.0006827366908
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23082	0.149208605949519
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora3807	0.0392351810421362
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora17436	1.67766219646764
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora43709	-5.75197118767029
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora70648	0.467803345207125
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora49343	-2.89686363407543
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora9099	0.402338610503873
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora34210	0.00643493636382003
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2754	-16.4297223866846
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora14560	5.09973884673694
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora22490	-0.445957066921958
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora12849	-6.6935612474494
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora3292	-0.334644446753477
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora9981	0.526184074921005
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora12048	-4.04579469753501
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2550	-4.35510868602494
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora6866	-1.32255252711143
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4108	-1.8555655951405
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora6443	1.32948310748881
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora12721	-0.789620113778269
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13433	-0.13384488378888
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora51870	-0.287785121070782
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora47453	0.49545663830622
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora36055	-2.5797382246875
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora3934	1.63985292327193
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora18196	1.01189225983559
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13170	-0.18814849233352
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora28967	-0.543585682299325
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora6209	-0.129829596414893
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora14929	-0.888050852485136
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23802	-0.720309437290773
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora22769	-0.998305142607255
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora27405	-0.897492964451236
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora38205	-1.80527228131194
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora21157	2.46843634950591
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora11882	1.66011961715601
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora27169	1.18621629596445
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora60594	0.688491632994166
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora12225	-0.682768669581444
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora11803	-0.855058998604456
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23059	-0.246033909537939
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora42036	-3.19276949789664
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora8534	-6.6928558945894
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora21392	0.087040027435132
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4863	11.9132270575973
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora21356	1.55552909012881
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora1653	-0.631763745659888
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora30645	2.10396678261554
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora17035	0.133096993927256
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora67803	-0.0118331155661023
